Teenage Mutant Ninja Turtles	1291150	190871240
Men in Black II	0120912	190418803
Wreck-It Ralph	1772341	189412677
Interstellar	0816692	187991439
Gladiator	0172495	187670866
The Croods	0481499	187165546
Sherlock Holmes: A Game of Shadows	1515091	186830669
The Day After Tomorrow	0319262	186739919
Dances with Wolves	0099348	184208848
Batman Forever	0112462	184031112
The Revenant	1663202	183635922
The Simpsons Movie	0462538	183132370
The Perfect Storm	0177971	182618434
Jurassic Park III	0163025	181166115
Thor	0800369	181015141
Mission: Impossible	0117060	180965237
Ant-Man	0478970	180191634
Planet of the Apes	0133152	180011740
Madagascar: Escape 2 Africa	0479952	179982968
X-Men Origins: Wolverine	0458525	179883016
Indiana Jones and the Temple of Doom	0087469	179870271
Men in Black 3	1409024	179020854
Home	2224026	177343675
Night at the Museum: Battle of the Smithsonian	1078912	177243721
How to Train Your Dragon 2	1646971	176997107
Captain America: The First Avenger	0458339	176636816
Ice Age	0268380	176387405
The LEGO Batman Movie	4116284	175686290
Crocodile Dundee	0090555	174635000
Home Alone 2: Lost in New York	0104431	173585516
National Treasure	0368891	173005002
Air Force One	0118571	172620724
Apollo 13	0112384	172071312
Tron	1104001	172051787
Tarzan	0120855	171085177
True Grit	1403865	171031347
Quantum of Solace	0830515	168368427
Wild Hogs	0486946	168213584
Kong: Skull Island	3731562	167986460
Casino Royale	0381061	167007184
2012	1190080	166112167
Robin Hood: Prince of Thieves	0102798	165500000
Kung Fu Panda 2	1302011	165230261
Clash of the Titans	0800320	163192114
A Bug's Life	0120623	162792677
The SpongeBob Movie: Sponge Out of Water	2279373	162495848
Ice Age: Continental Drift	1667889	161317423
Shark Tale	0307453	160762022
Die Another Day	0246460	160201106
Star Trek Beyond	2660888	158804470
X-Men	0120903	157299717
X-Men: Apocalypse	3385516	155333829
The Mummy	0120616	155247825
San Andreas	2126355	155181732
Snow White and the Huntsman	1735898	155111815
Over the Hedge	0327084	155019340
Fantastic Four	0120667	154695569
Horton Hears a Who!	0451079	154529187
Who Framed Roger Rabbit	0096438	154222492
Trolls	1679335	153694574
Mad Max: Fury Road	1392190	153629485
Scooby-Doo	0267913	153288182
101 Dalmatians	0055254	153000000
Divergent	1840309	150832203
Rambo: First Blood Part II	0089880	150415432
Terminator 3: Rise of the Machines	0181852	150350192
G.I. Joe: The Rise of Cobra	1046173	150167630
Puss in Boots	0448694	149234747
X: First Class	1270798	146405371
Lilo & Stitch	0275847	145771527
Rio	1436562	143618384
Kung Fu Panda 3	2267968	143523463
The Smurfs	0472181	142614158
The Jungle Book	0061852	141843612
The Chronicles of Narnia: Prince Caspian	0499448	141614023
Pocahontas	0114148	141600000
xXx	0295701	141204016
Stuart Little	0164912	140015224
Dinosaur	0130623	137748063
Pirates of the Caribbean: Dead Men Tell No Tales	1790809	137110551
101 Dalmatians	0115433	136182161
Chicken Little	0371606	135381507
Teenage Mutant Ninja Turtles	0100758	135270000
Live Free or Die Hard	0337978	134520804
The Incredible Hulk	0800080	134518390
Superman	0078346	134218018
The Rock	0117500	134006721
Mission: Impossible III	0317919	133382309
Troy	0332452	133228348
Alvin and the Chipmunks: Chipwrecked	1615918	133103929
The Wolverine	1430132	132550960
Minority Report	0181689	132014112
Fantastic Four: Rise of the Silver Surfer	0486576	131920333
The Last Airbender	0938283	131564731
Rio 2	2357291	131536019
Lara Croft: Tomb Raider	0146316	131144183
Honey, I Shrunk the Kids	0097523	130724200
Get Smart	0425061	130313314
The Peanuts Movie	2452042	130174897
Insurgent	2908446	129995817
Kingsman: The Secret Service	2802144	128248205
Robots	0358082	128200012
Crouching Tiger, Hidden Dragon	0190332	128067808
Into the Woods	2180411	127997349
The World Is Not Enough	0143145	126930660
Bee Movie	0389790	126597121
The Legend of Tarzan	0918940	126585313
Prometheus	1446714	126464904
Tomorrow Never Dies	0120347	125332007
Terminator Salvation	0438488	125320003
Charlie's Angels	0160127	125305545
Life of Pi	0454876	124976634
Cloudy with a Chance of Meatballs	0844471	124870275
Rango	1192628	123207194
The Good Dinosaur	1979388	123070338
G.I. Joe: Retaliation	1583421	122512052
The Hunt for Red October	0099810	122012643
Speed	0111257	121248145
Mulan	0120762	120618403
Inglourious Basterds	0361748	120523073
Van Helsing	0338526	120025245
Cloudy with a Chance of Meatballs 2	1985966	119793567
Hook	0102057	119654900
G-Force	0436339	119420252
A Series of Unfortunate Events	0339291	118627117
Back to the Future Part II	0096874	118500000
S.W.A.T.	0257076	116643346
Green Lantern	1133985	116593191
Bolt	0397892	114053579
Night at the Museum: Secret of the Tomb	2692250	113733726
The Bourne Legacy	1194173	113165635
Spy Kids	0227538	112692062
Spy Kids 3: Game Over	0338459	111760631
Mr. Peabody & Sherman	0864835	111505642
Star Trek IV: The Voyage Home	0092007	109713132
Crocodile Dundee II	0092493	109306210
Ace Ventura: When Nature Calls	0112281	108360000
Superman II	0081573	108200000
Hop	1411704	108012170
Epic	0848537	107515297
Angry Birds	1985949	107506776
Chicken Run	0120630	106793915
GoldenEye	0113189	106635996
George of the Jungle	0119190	105263257
Robin Hood	0955308	105219735
The Chronicles of Narnia: The Voyage of the Dawn Treader	0980970	104383624
The Princess and the Frog	0780521	104374107
Journey 2: The Mysterious Island	1397514	103812241
Rise of the Guardians	1446192	103400692
Independence Day: Resurgence	1628841	103137295
The Expendables	1320253	102981571
Jaws 2	0077766	102922376
The Mummy: Tomb of the Dragon Emperor	0859163	102176165
Pacific Rim	1663662	101785482
Journey to the Center of the Earth	0373051	101702060
Maverick	0110478	101631272
The Prince of Egypt	0120794	101217900
Noah	1959490	101160529
Charlie's Angels: Full Throttle	0305357	100685880
The Rugrats Movie	0134067	100491683
The Cat in the Hat	0312528	100446895
Jumanji	0113497	100200000
Edge of Tomorrow	1631867	100189501
Yogi Bear	1302067	100169068
Passengers	1355644	100014092
Die Hard with a Vengeance	0112864	100012500
Hercules	0119282	99046791
Meet the Robinsons	0396555	97821064
Sausage Party	1700841	97661826
Inspector Gadget	0141369	97360069
Cold Mountain	0159365	95632614
The Book of Eli	1037705	94822707
10,000 BC	0443649	94770548
Beverly Hills Chihuahua	1014775	94497271
Master and Commander: The Far Side of the World	0311113	93926386
The Mask of Zorro	0120746	93771072
Lady and the Tramp	0048280	93600000
The Bucket List	0825232	93452056
Tomorrowland	1964418	93417865
The Magnificent Seven	2404435	93381044
The Poseidon Adventure	0069113	93300000
Star Trek: First Contact	0117731	92001027
Prince of Persia: The Sands of Time	0473075	90755643
Antz	0120587	90646554
Space Cowboys	0186566	90454043
Space Jam	0117705	90443603
The Scorpion King	0277296	90341670
Planes	1691917	90282580
Terminator Genisys	1340138	89732035
The Emperor's New Groove	0120917	89296573
The Lone Ranger	1210819	89289910
Oblivion	1483013	89021735
Percy Jackson & the Olympians: The Lightning Thief	0814255	88761720
The Muppets	1204342	88625922
Waterworld	0114898	88246220
Back to the Future Part III	0099088	87666629
Peter Pan	0046183	87400000
Miss Peregrine's Home for Peculiar Children	1935859	87240689
Alvin and the Chipmunks: The Road Chip	2974918	85884815
Pokémon: The First Movie - Mewtwo Strikes Back	0190641	85744662
Spy Kids 2: Island of Lost Dreams	0287717	85570368
The SpongeBob SquarePants Movie	0345950	85416609
Brother Bear	0328880	85329248
Alien	0078748	85200000
Power Rangers	3717490	85067486
The Expendables 2	1764651	85017401
The Santa Clause 3: The Escape Clause	0452681	84497876
Open Season	0400717	84303558
Scooby-Doo 2: Monsters Unleashed	0331632	84185387
Cliffhanger	0106582	84049211
Atlantis: The Lost Empire	0230011	84037039
Wrath of the Titans	1646987	83640426
Penguins of Madagascar	1911658	83348920
Turbo	1860353	83024900
Cheaper by the Dozen 2	0452598	82569532
See full summary	0368578	82301521
Star Trek: The Motion Picture	0079945	82300000
Bridge to Terabithia	0398808	82234139
The Pink Panther	0383216	82226474
Beowulf	0442933	82161969
Eight Below	0397313	81593527
Ted 2	2637276	81257500
Snow Dogs	0281373	81150692
Congo	0112715	81022333
Jimmy Neutron: Boy Genius	0268397	80920948
The Dukes of Hazzard	0377818	80270227
Jumper	0489099	80170146
Goosebumps	1051904	80021740
The Ten Commandments	0049833	80000000
The Golden Child	0091129	79817937
Star Trek II: The Wrath of Khan	0084726	78900000
Teenage Mutant Ninja Turtles II: The Secret of the Ooze	0103060	78656813
A.I. Artificial Intelligence	0212720	78616689
Free Willy	0106965	77698625
The Adventures of Tintin	0983193	77564037
Where the Wild Things Are	0386117	77222184
The A-Team	0429493	77213489
Alice Through the Looking Glass	2567026	77037635
The Muppet Movie	0079588	76657000
Rugrats in Paris: The Movie	0213203	76501438
Star Trek III: The Search for Spock	0088170	76400000
Pete's Dragon	2788732	76204454
Hellboy II: The Golden Army	0411477	75754670
Star Trek: Generations	0111280	75668868
Zombieland	1156398	75590286
Eragon	0449010	75030163
Romancing the Stone	0088011	74900000
Star Trek VI: The Undiscovered Country	0102975	74888996
Six Days Seven Nights	0120828	74329966
Hugo	0970179	73820094
Monster House	0385880	73661010
Oliver & Company	0095776	73450885
Spirit: Stallion of the Cimarron	0166813	73215310
John Carter	0401729	73058679
Hercules	1267297	72660029
Storks	4624424	72655779
The Last of the Mohicans	0104691	72455275
Stargate	0111282	71565669
Galaxy Quest	0177789	71423726
RV	0449089	71402035
The Spiderwick Chronicles	0416236	71148699
The Smurfs 2	2017020	71017784
Mortal Kombat	0113855	70360285
Fool's Gold	0770752	70224196
Star Trek: Insurrection	0120844	70117571
The Golden Compass	0385752	70083519
Act of Valor	1591479	70011073
Ben-Hur	0052618	70000000
Lost in Space	0120738	69102910
Cool Runnings	0106611	68856263
Executive Decision	0116253	68750000
Sahara	0318649	68642452
Percy Jackson: Sea of Monsters	1854564	68558662
Road Trip	0215129	68525609
Vertical Limit	0190865	68473360
Octopussy	0086034	67900000
Holes	0311289	67325559
Hidalgo	0317648	67286731
Dante's Peak	0118928	67155742
Race to Witch Mountain	1075417	67128202
102 Dalmatians	0211181	66941559
The Mexican	0236493	66808615
Kangaroo Jack	0257568	66734992
The League of Extraordinary Gentlemen	0311429	66462600
The Parent Trap	0120783	66304095
Big Fish	0319061	66257002
Allegiant	3410834	66002193
Herbie Fully Loaded	0400497	66002004
Lara Croft Tomb Raider: The Cradle of Life	0325703	65653758
See full summary	0089370	65600000
Anaconda	0118615	65557989
Battleship	1440129	65173160
Jack the Giant Slayer	1351685	65171860
Now You See Me 2	3110958	65030563
Exodus: Gods and Kings	1528100	65007045
Mirror Mirror	1667353	64933670
Stuart Little 2	0243585	64736114
Flushed Away	0424095	64459316
A Dog's Purpose	1753383	64304940
The Nut Job	1821658	64238770
Ice Age: Collision Course	3416828	64060187
Sky High	0405325	63939454
Thunderball	0059800	63600000
The Fifth Element	0119116	63540020
The Sorcerer's Apprentice	0963966	63143812
Beavis and Butt-Head Do America	0115641	63071133
Moonraker	0079574	62700000
Underworld: Evolution	0401855	62318875
For Your Eyes Only	0082398	62300000
The Goonies	0089218	61400000
National Lampoon's Vacation	0085995	61400000
The Saint	0120053	61355436
Mission to Mars	0183523	60874615
Poseidon	0409182	60655503
Three Kings	0120188	60652036
After Earth	1815862	60522097
Shanghai Knights	0300471	60470220
Resident Evil: Afterlife	1220634	60128566
Spies Like Us	0090056	60100000
Snow Day	0184907	60008303
Planes: Fire & Rescue	2980706	59157732
The Grand Budapest Hotel	2278388	59073773
See full summary	0104231	58883840
Vacation	1524930	58879132
Total Recall	1386703	58877969
Honey I Blew Up the Kid	0104437	58662452
Jack Reacher: Never Go Back	3393786	58399160
Curious George	0381971	58336565
Anastasia	0118617	58297830
The Secret Life of Walter Mitty	0359950	58229120
Without a Paddle	0364751	58156435
The Chronicles of Riddick	0296572	57637485
Blood Diamond	0450259	57366262
Willow	0096446	57269863
Escape from Planet Earth	0765446	57011847
Shanghai Noon	0184894	56932305
The Man in the Iron Mask	0120744	56876365
2001: A Space Odyssey	0062622	56715371
The Time Machine	0268695	56684819
Rat Race	0250687	56607223
Fantastic Four	1502712	56114221
A Knight's Tale	0183790	56083966
ParaNorman	1623288	55994557
Free Birds	1621039	55747724
Legend of the Guardians: The Owls of Ga'Hoole	1219342	55673333
Never Say Never Again	0086006	55500000
The BFG	3691740	55472665
Star Trek V: The Final Frontier	0098382	55210049
I Am Number Four	1464540	55092830
The Guardian	0406816	54983983
Starship Troopers	0120201	54700065
Assassin's Creed	2094766	54645723
The Count of Monte Cristo	0245844	54228104
The Abyss	0096754	54222000
TMNT	0453556	54132596
Small Soldiers	0122718	53955614
